payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,validity_days
T76025318558,15924,7.99,2025-01-18,Standard,2025-02-17,active,True,30
T62264689337,15924,4.99,2025-02-20,Student Plan,2025-03-22,active,True,30
T65237132130,15925,4.99,2024-12-18,Student Plan,2025-01-17,active,True,30
T74679041850,15925,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,30
T86934417528,15926,7.99,2024-12-18,Standard,2025-01-17,churned,False,30
T84956009728,15927,4.99,2024-12-18,Student Plan,2025-01-17,active,True,30
T92325906721,15927,4.99,2025-01-20,Student Plan,2025-02-19,active,True,30
T73989842007,15927,4.99,2025-02-22,Student Plan,2025-03-24,active,True,30
T65856367902,15928,7.99,2024-12-18,Standard,2025-01-17,active,True,30
T90099390000,15928,12.99,2025-01-21,Premium,2025-03-22,active,True,60
T75164273035,15929,4.99,2024-12-18,Student Plan,2025-01-17,active,True,30
T78398595678,15929,12.99,2025-01-19,Premium,2025-03-20,churned,False,60
T82323049324,15930,4.99,2024-12-18,Student Plan,2025-01-17,active,True,30
T99155868972,15930,4.99,2025-01-21,Student Plan,2025-02-20,churned,False,30
T70571005308,15931,4.99,2024-12-18,Student Plan,2025-01-17,active,True,30
T82395281763,15931,4.99,2025-01-21,Student Plan,2025-02-20,active,True,30
T61627660633,15931,4.99,2025-02-21,Student Plan,2025-03-23,active,True,30
T64474385144,15932,12.99,2024-12-18,Premium,2025-02-16,active,True,60
T90423877537,15932,12.99,2025-02-17,Premium,2025-04-18,active,True,60
T71001701264,15933,7.99,2024-12-18,Standard,2025-01-17,churned,False,30
T64391161507,15934,4.99,2024-12-18,Student Plan,2025-01-17,active,True,30
T63022079986,15934,4.99,2025-01-19,Student Plan,2025-02-18,active,True,30
T86343469233,15934,4.99,2025-02-20,Student Plan,2025-03-22,active,True,30
T66554921488,15935,12.99,2024-12-19,Premium,2025-02-17,active,True,60
T82308712860,15935,12.99,2025-02-21,Premium,2025-04-22,churned,False,60
T78400010448,15936,7.99,2024-12-19,Standard,2025-01-18,active,True,30
T68269950773,15936,7.99,2025-01-19,Standard,2025-02-18,active,True,30
T79951289659,15936,7.99,2025-02-19,Standard,2025-03-21,churned,False,30
T80248666899,15937,4.99,2024-12-19,Student Plan,2025-01-18,active,True,30
T64437925631,15937,4.99,2025-01-21,Student Plan,2025-02-20,active,True,30
T56040055663,15937,4.99,2025-02-24,Student Plan,2025-03-26,active,True,30
T91893100320,15938,7.99,2024-12-19,Standard,2025-01-18,active,True,30
T77198765804,15938,12.99,2025-01-19,Premium,2025-03-20,active,True,60
T94854461842,15939,7.99,2024-12-19,Standard,2025-01-18,churned,False,30
T96994280545,15940,7.99,2024-12-19,Standard,2025-01-18,active,True,30
T99473854832,15940,7.99,2025-01-21,Standard,2025-02-20,active,True,30
T65997590129,15940,7.99,2025-02-21,Standard,2025-03-23,active,True,30
T50717321721,15941,4.99,2024-12-19,Student Plan,2025-01-18,active,True,30
T85152584941,15941,12.99,2025-01-23,Premium,2025-03-24,active,True,60
T97045943058,15942,4.99,2024-12-19,Student Plan,2025-01-18,active,True,30
T91549456636,15942,12.99,2025-01-23,Premium,2025-03-24,active,True,60
T52182831249,15943,12.99,2024-12-19,Premium,2025-02-17,active,True,60
T64819724081,15943,12.99,2025-02-19,Premium,2025-04-20,active,True,60
T74273527832,15944,7.99,2024-12-19,Standard,2025-01-18,active,True,30
T89685204947,15944,7.99,2025-01-22,Standard,2025-02-21,active,True,30
T77877763807,15944,7.99,2025-02-26,Standard,2025-03-28,active,True,30
T72232459513,15945,4.99,2024-12-19,Student Plan,2025-01-18,active,True,30
T55583163073,15945,4.99,2025-01-21,Student Plan,2025-02-20,active,True,30
T71509054647,15945,4.99,2025-02-22,Student Plan,2025-03-24,churned,False,30
T79268170553,15946,7.99,2024-12-19,Standard,2025-01-18,active,True,30
T94458685486,15946,7.99,2025-01-23,Standard,2025-02-22,active,True,30
T60123832662,15946,7.99,2025-02-25,Standard,2025-03-27,active,True,30
T82300526369,15947,7.99,2024-12-19,Standard,2025-01-18,active,True,30
T86062027063,15947,7.99,2025-01-19,Standard,2025-02-18,active,True,30
T74931900667,15947,7.99,2025-02-19,Standard,2025-03-21,churned,False,30
T97409591973,15948,12.99,2024-12-19,Premium,2025-02-17,active,True,60
T81831502313,15948,12.99,2025-02-21,Premium,2025-04-22,active,True,60
T54393936828,15949,12.99,2024-12-19,Premium,2025-02-17,active,True,60
T80128549936,15949,12.99,2025-02-21,Premium,2025-04-22,active,True,60
T50008157951,15950,12.99,2024-12-19,Premium,2025-02-17,churned,False,60
T53801818584,15951,4.99,2024-12-19,Student Plan,2025-01-18,active,True,30
T77140985904,15951,7.99,2025-01-20,Standard,2025-02-19,active,True,30
T76846482876,15951,7.99,2025-02-23,Standard,2025-03-25,active,True,30
T52403081253,15952,7.99,2024-12-19,Standard,2025-01-18,active,True,30
T98224904427,15952,7.99,2025-01-23,Standard,2025-02-22,active,True,30
T62173340945,15952,7.99,2025-02-26,Standard,2025-03-28,active,True,30
T55370152759,15953,7.99,2024-12-19,Standard,2025-01-18,active,True,30
T72546506490,15953,7.99,2025-01-23,Standard,2025-02-22,churned,False,30
T72079666591,15954,7.99,2024-12-19,Standard,2025-01-18,active,True,30
T84643411523,15954,7.99,2025-01-21,Standard,2025-02-20,churned,False,30
T98491347980,15955,12.99,2024-12-19,Premium,2025-02-17,active,True,60
T70242826342,15955,12.99,2025-02-21,Premium,2025-04-22,active,True,60
T86178556823,15956,4.99,2024-12-20,Student Plan,2025-01-19,active,True,30
T78808418700,15956,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,30
T87055172375,15957,4.99,2024-12-20,Student Plan,2025-01-19,active,True,30
T83591153873,15957,4.99,2025-01-23,Student Plan,2025-02-22,active,True,30
T99120073097,15957,4.99,2025-02-23,Student Plan,2025-03-25,active,True,30
T67001775257,15958,7.99,2024-12-20,Standard,2025-01-19,churned,False,30
T78951436171,15959,12.99,2024-12-20,Premium,2025-02-18,active,True,60
T90459112807,15959,12.99,2025-02-19,Premium,2025-04-20,active,True,60
T84933686543,15960,4.99,2024-12-20,Student Plan,2025-01-19,active,True,30
T92968944014,15960,7.99,2025-01-23,Standard,2025-02-22,active,True,30
T57416638214,15960,7.99,2025-02-27,Standard,2025-03-29,active,True,30
T82300967671,15961,4.99,2024-12-20,Student Plan,2025-01-19,active,True,30
T63546442506,15961,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30
T51165861236,15961,7.99,2025-02-25,Standard,2025-03-27,active,True,30
T83811122591,15962,12.99,2024-12-20,Premium,2025-02-18,churned,False,60
T99890611148,15963,12.99,2024-12-20,Premium,2025-02-18,active,True,60
T94771507441,15963,7.99,2025-02-23,Standard,2025-03-25,active,True,30
T89978383610,15964,4.99,2024-12-20,Student Plan,2025-01-19,active,True,30
T67425877603,15964,4.99,2025-01-20,Student Plan,2025-02-19,active,True,30
T88799783958,15964,4.99,2025-02-22,Student Plan,2025-03-24,churned,False,30
T57710037353,15965,12.99,2024-12-20,Premium,2025-02-18,active,True,60
T51354141921,15965,7.99,2025-02-19,Standard,2025-03-21,active,True,30
T69455748089,15966,12.99,2024-12-20,Premium,2025-02-18,active,True,60
T61197771120,15966,12.99,2025-02-23,Premium,2025-04-24,active,True,60
T79328472165,15967,12.99,2024-12-20,Premium,2025-02-18,active,True,60
T63975340211,15967,12.99,2025-02-22,Premium,2025-04-23,active,True,60
T87312086410,15968,4.99,2024-12-20,Student Plan,2025-01-19,active,True,30
T90450314639,15968,4.99,2025-01-23,Student Plan,2025-02-22,active,True,30
T50676432389,15968,4.99,2025-02-24,Student Plan,2025-03-26,churned,False,30
T97489382408,15969,12.99,2024-12-20,Premium,2025-02-18,active,True,60
T59332593297,15969,12.99,2025-02-21,Premium,2025-04-22,active,True,60
T66055581976,15970,4.99,2024-12-20,Student Plan,2025-01-19,active,True,30
T90532320864,15970,4.99,2025-01-21,Student Plan,2025-02-20,active,True,30
T77422898641,15970,12.99,2025-02-21,Premium,2025-04-22,active,True,60
T72336301149,15971,12.99,2024-12-20,Premium,2025-02-18,active,True,60
T95400715223,15971,12.99,2025-02-23,Premium,2025-04-24,active,True,60
T71835448428,15972,4.99,2024-12-20,Student Plan,2025-01-19,active,True,30
T81753982855,15972,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,30
T74094575142,15973,7.99,2024-12-20,Standard,2025-01-19,active,True,30
T77132940165,15973,7.99,2025-01-20,Standard,2025-02-19,active,True,30
T77850510559,15973,7.99,2025-02-23,Standard,2025-03-25,active,True,30
T80081455689,15974,12.99,2024-12-20,Premium,2025-02-18,active,True,60
T75626493368,15974,12.99,2025-02-21,Premium,2025-04-22,active,True,60
T69630102782,15975,4.99,2024-12-20,Student Plan,2025-01-19,active,True,30
T99592111299,15975,12.99,2025-01-21,Premium,2025-03-22,active,True,60
T85122286359,15976,12.99,2024-12-20,Premium,2025-02-18,active,True,60
T73532388074,15976,12.99,2025-02-20,Premium,2025-04-21,active,True,60
T92628491687,15977,4.99,2024-12-21,Student Plan,2025-01-20,churned,False,30
T61677738497,15978,12.99,2024-12-21,Premium,2025-02-19,active,True,60
T87481783548,15978,12.99,2025-02-21,Premium,2025-04-22,active,True,60
T74976431611,15979,4.99,2024-12-21,Student Plan,2025-01-20,active,True,30
T92318378330,15979,12.99,2025-01-22,Premium,2025-03-23,active,True,60
T54185329594,15980,4.99,2024-12-21,Student Plan,2025-01-20,active,True,30
T92289238936,15980,4.99,2025-01-22,Student Plan,2025-02-21,active,True,30
T87321352511,15980,4.99,2025-02-25,Student Plan,2025-03-27,active,True,30
T83514821579,15981,4.99,2024-12-21,Student Plan,2025-01-20,active,True,30
T99395161570,15981,4.99,2025-01-25,Student Plan,2025-02-24,active,True,30
T50717759571,15981,4.99,2025-02-25,Student Plan,2025-03-27,churned,False,30
T99168460712,15982,4.99,2024-12-21,Student Plan,2025-01-20,active,True,30
T76563447803,15982,4.99,2025-01-22,Student Plan,2025-02-21,active,True,30
T76131410240,15982,7.99,2025-02-22,Standard,2025-03-24,active,True,30
T90558315643,15983,4.99,2024-12-21,Student Plan,2025-01-20,churned,False,30
T96574901644,15984,7.99,2024-12-21,Standard,2025-01-20,active,True,30
T84178159988,15984,7.99,2025-01-22,Standard,2025-02-21,active,True,30
T93759760766,15984,7.99,2025-02-22,Standard,2025-03-24,active,True,30
T95807243751,15985,12.99,2024-12-21,Premium,2025-02-19,active,True,60
T57097119882,15985,12.99,2025-02-23,Premium,2025-04-24,active,True,60
T92874401441,15986,7.99,2024-12-21,Standard,2025-01-20,active,True,30
T62716305496,15986,7.99,2025-01-23,Standard,2025-02-22,active,True,30
T94836524968,15986,7.99,2025-02-27,Standard,2025-03-29,active,True,30
T56712659720,15987,7.99,2024-12-21,Standard,2025-01-20,churned,False,30
T57814995491,15988,12.99,2024-12-21,Premium,2025-02-19,active,True,60
T64987942054,15988,12.99,2025-02-20,Premium,2025-04-21,churned,False,60
T61200222358,15989,7.99,2024-12-21,Standard,2025-01-20,active,True,30
T89005457624,15989,7.99,2025-01-22,Standard,2025-02-21,active,True,30
T94869971435,15989,7.99,2025-02-26,Standard,2025-03-28,active,True,30
T91268261648,15990,7.99,2024-12-21,Standard,2025-01-20,churned,False,30
T51618195971,15991,7.99,2024-12-21,Standard,2025-01-20,active,True,30
T60886998205,15991,7.99,2025-01-21,Standard,2025-02-20,active,True,30
T82431150829,15991,7.99,2025-02-21,Standard,2025-03-23,active,True,30
T73111878526,15992,7.99,2024-12-21,Standard,2025-01-20,active,True,30
T92751521055,15992,7.99,2025-01-25,Standard,2025-02-24,active,True,30
T73725755855,15992,7.99,2025-02-27,Standard,2025-03-29,active,True,30
T52529977285,15993,4.99,2024-12-21,Student Plan,2025-01-20,active,True,30
T88490950927,15993,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,30
T53603376545,15994,4.99,2024-12-21,Student Plan,2025-01-20,active,True,30
T89851267088,15994,4.99,2025-01-21,Student Plan,2025-02-20,churned,False,30
T67545927711,15995,7.99,2024-12-21,Standard,2025-01-20,churned,False,30
T79139328748,15996,12.99,2024-12-21,Premium,2025-02-19,active,True,60
T97743809738,15996,12.99,2025-02-20,Premium,2025-04-21,active,True,60
T92465365478,15997,4.99,2024-12-21,Student Plan,2025-01-20,active,True,30
T50073444840,15997,4.99,2025-01-21,Student Plan,2025-02-20,active,True,30
T95958541498,15997,4.99,2025-02-21,Student Plan,2025-03-23,active,True,30
T96028237874,15998,12.99,2024-12-21,Premium,2025-02-19,active,True,60
T62001175744,15998,7.99,2025-02-24,Standard,2025-03-26,active,True,30
T63207469617,15999,4.99,2024-12-22,Student Plan,2025-01-21,active,True,30
T60856293770,15999,4.99,2025-01-23,Student Plan,2025-02-22,active,True,30
T82569226767,15999,4.99,2025-02-24,Student Plan,2025-03-26,active,True,30
T82859964186,16000,7.99,2024-12-22,Standard,2025-01-21,churned,False,30
T61242365799,16001,12.99,2024-12-22,Premium,2025-02-20,active,True,60
T86917677953,16001,7.99,2025-02-25,Standard,2025-03-27,active,True,30
T78312503980,16002,4.99,2024-12-22,Student Plan,2025-01-21,active,True,30
T67328455500,16002,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30
T51028438035,16002,12.99,2025-03-01,Premium,2025-04-30,active,True,60
T66695156922,16003,7.99,2024-12-22,Standard,2025-01-21,active,True,30
T65662478884,16003,7.99,2025-01-24,Standard,2025-02-23,active,True,30
T73325347998,16003,7.99,2025-02-28,Standard,2025-03-30,active,True,30
T54472190946,16004,7.99,2024-12-22,Standard,2025-01-21,active,True,30
T81843314836,16004,7.99,2025-01-25,Standard,2025-02-24,churned,False,30
T90458278846,16005,7.99,2024-12-22,Standard,2025-01-21,active,True,30
T67203467376,16005,12.99,2025-01-22,Premium,2025-03-23,active,True,60
T53982608949,16006,4.99,2024-12-22,Student Plan,2025-01-21,churned,False,30
T55994227259,16007,12.99,2024-12-22,Premium,2025-02-20,active,True,60
T60266855426,16007,12.99,2025-02-25,Premium,2025-04-26,active,True,60
T54993875266,16008,7.99,2024-12-22,Standard,2025-01-21,active,True,30
T76268225115,16008,7.99,2025-01-25,Standard,2025-02-24,active,True,30
T87364109280,16008,7.99,2025-02-28,Standard,2025-03-30,active,True,30
T77301216439,16009,4.99,2024-12-22,Student Plan,2025-01-21,active,True,30
T55345658669,16009,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30
T83162649474,16009,4.99,2025-02-27,Student Plan,2025-03-29,churned,False,30
T96144403358,16010,4.99,2024-12-22,Student Plan,2025-01-21,active,True,30
T53146162130,16010,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30
T50176073517,16010,4.99,2025-02-24,Student Plan,2025-03-26,active,True,30
T51569339118,16011,7.99,2024-12-22,Standard,2025-01-21,churned,False,30
T82892031505,16012,4.99,2024-12-22,Student Plan,2025-01-21,active,True,30
T61485159017,16012,7.99,2025-01-23,Standard,2025-02-22,active,True,30
T50281047529,16012,7.99,2025-02-24,Standard,2025-03-26,active,True,30
T92074807946,16013,12.99,2024-12-22,Premium,2025-02-20,churned,False,60
T94443195574,16014,12.99,2024-12-22,Premium,2025-02-20,active,True,60
T75113990252,16014,12.99,2025-02-24,Premium,2025-04-25,active,True,60
T78233353687,16015,4.99,2024-12-22,Student Plan,2025-01-21,active,True,30
T83324867223,16015,4.99,2025-01-25,Student Plan,2025-02-24,active,True,30
T70943829785,16015,4.99,2025-02-26,Student Plan,2025-03-28,active,True,30
T71402554767,16016,4.99,2024-12-22,Student Plan,2025-01-21,churned,False,30
T62206333405,16017,7.99,2024-12-22,Standard,2025-01-21,active,True,30
T98257297501,16017,7.99,2025-01-22,Standard,2025-02-21,active,True,30
T97965102735,16017,7.99,2025-02-23,Standard,2025-03-25,active,True,30
T87605896316,16018,12.99,2024-12-23,Premium,2025-02-21,active,True,60
T94088020016,16018,7.99,2025-02-26,Standard,2025-03-28,active,True,30
T94590036587,16019,12.99,2024-12-23,Premium,2025-02-21,active,True,60
T54771638672,16019,12.99,2025-02-26,Premium,2025-04-27,active,True,60
T62154704058,16020,12.99,2024-12-23,Premium,2025-02-21,churned,False,60
T89076569474,16021,7.99,2024-12-23,Standard,2025-01-22,active,True,30
T97984445312,16021,7.99,2025-01-27,Standard,2025-02-26,active,True,30
T89481091851,16021,7.99,2025-03-01,Standard,2025-03-31,active,True,30
T74498475589,16022,4.99,2024-12-23,Student Plan,2025-01-22,active,True,30
T51164612462,16022,4.99,2025-01-23,Student Plan,2025-02-22,active,True,30
T70543548665,16022,4.99,2025-02-27,Student Plan,2025-03-29,churned,False,30
T98018528109,16023,12.99,2024-12-23,Premium,2025-02-21,churned,False,60
T98392527917,16024,7.99,2024-12-23,Standard,2025-01-22,active,True,30
T75069880223,16024,7.99,2025-01-23,Standard,2025-02-22,active,True,30
T80200929894,16024,7.99,2025-02-26,Standard,2025-03-28,active,True,30
T64238998297,16025,12.99,2024-12-23,Premium,2025-02-21,active,True,60
T75839716993,16025,7.99,2025-02-23,Standard,2025-03-25,active,True,30
T69743258672,16026,12.99,2024-12-23,Premium,2025-02-21,active,True,60
T50834070118,16026,12.99,2025-02-22,Premium,2025-04-23,active,True,60
T86949311568,16027,12.99,2024-12-23,Premium,2025-02-21,active,True,60
T97839063713,16027,12.99,2025-02-26,Premium,2025-04-27,active,True,60
T51659349312,16028,7.99,2024-12-23,Standard,2025-01-22,active,True,30
T69183038892,16028,12.99,2025-01-25,Premium,2025-03-26,active,True,60
T71429219973,16029,4.99,2024-12-23,Student Plan,2025-01-22,active,True,30
T80237311132,16029,7.99,2025-01-26,Standard,2025-02-25,active,True,30
T95296216880,16029,7.99,2025-02-27,Standard,2025-03-29,active,True,30
T62447219771,16030,7.99,2024-12-23,Standard,2025-01-22,active,True,30
T84455984010,16030,7.99,2025-01-26,Standard,2025-02-25,active,True,30
T99780625661,16030,7.99,2025-03-01,Standard,2025-03-31,active,True,30
T73767841775,16031,4.99,2024-12-23,Student Plan,2025-01-22,active,True,30
T55865557467,16031,4.99,2025-01-23,Student Plan,2025-02-22,churned,False,30
T53143873916,16032,4.99,2024-12-23,Student Plan,2025-01-22,churned,False,30
T77640297633,16033,7.99,2024-12-23,Standard,2025-01-22,active,True,30
T90759928800,16033,7.99,2025-01-26,Standard,2025-02-25,churned,False,30
T58462644714,16034,4.99,2024-12-23,Student Plan,2025-01-22,active,True,30
T99896092579,16034,4.99,2025-01-23,Student Plan,2025-02-22,active,True,30
T91353519745,16034,4.99,2025-02-26,Student Plan,2025-03-28,active,True,30
T97676670571,16035,7.99,2024-12-23,Standard,2025-01-22,active,True,30
T89921622048,16035,7.99,2025-01-24,Standard,2025-02-23,churned,False,30
T56317867423,16036,12.99,2024-12-23,Premium,2025-02-21,active,True,60
T50980887854,16036,12.99,2025-02-22,Premium,2025-04-23,active,True,60
T56948434655,16037,12.99,2024-12-23,Premium,2025-02-21,active,True,60
